OrderID;ProductID;CustomerID;StoreID;Quantity;OrderDate;IMPORT COLUMN
332;37;39;2;20;2022-03-23;(332, 37, 39, 2, 20, '2022-03-23'),
333;68;21;3;27;2020-06-24;(333, 68, 21, 3, 27, '2020-06-24'),
334;94;11;1;6;2022-06-17;(334, 94, 11, 1, 6, '2022-06-17'),
335;60;46;3;11;2021-09-02;(335, 60, 46, 3, 11, '2021-09-02'),
336;9;36;1;19;2019-11-05;(336, 9, 36, 1, 19, '2019-11-05'),
337;83;13;2;23;2020-07-26;(337, 83, 13, 2, 23, '2020-07-26'),
338;7;39;2;11;2020-10-08;(338, 7, 39, 2, 11, '2020-10-08'),
339;72;4;2;6;2022-09-21;(339, 72, 4, 2, 6, '2022-09-21'),
340;3;14;3;3;2022-09-26;(340, 3, 14, 3, 3, '2022-09-26'),
341;75;35;1;25;2019-01-16;(341, 75, 35, 1, 25, '2019-01-16'),
342;62;16;1;3;2022-11-21;(342, 62, 16, 1, 3, '2022-11-21'),
343;31;45;2;27;2020-07-17;(343, 31, 45, 2, 27, '2020-07-17'),
344;37;50;2;26;2019-04-20;(344, 37, 50, 2, 26, '2019-04-20'),
345;28;6;1;1;2022-04-28;(345, 28, 6, 1, 1, '2022-04-28'),
346;5;28;2;20;2020-08-10;(346, 5, 28, 2, 20, '2020-08-10'),
347;56;39;2;27;2022-10-17;(347, 56, 39, 2, 27, '2022-10-17'),
348;62;31;1;26;2022-04-17;(348, 62, 31, 1, 26, '2022-04-17'),
349;25;44;2;19;2019-02-11;(349, 25, 44, 2, 19, '2019-02-11'),
350;80;15;2;5;2020-11-09;(350, 80, 15, 2, 5, '2020-11-09'),
351;61;28;2;10;2021-01-28;(351, 61, 28, 2, 10, '2021-01-28'),
352;14;8;1;10;2019-08-19;(352, 14, 8, 1, 10, '2019-08-19'),
353;63;8;2;22;2021-08-02;(353, 63, 8, 2, 22, '2021-08-02'),
354;54;37;2;16;2019-09-19;(354, 54, 37, 2, 16, '2019-09-19'),
355;67;32;2;2;2022-06-13;(355, 67, 32, 2, 2, '2022-06-13'),
356;7;3;2;11;2022-03-21;(356, 7, 3, 2, 11, '2022-03-21'),
357;14;11;3;26;2022-07-24;(357, 14, 11, 3, 26, '2022-07-24'),
358;28;42;3;9;2019-10-31;(358, 28, 42, 3, 9, '2019-10-31'),
359;64;30;3;6;2021-09-28;(359, 64, 30, 3, 6, '2021-09-28'),
360;37;40;2;15;2021-10-02;(360, 37, 40, 2, 15, '2021-10-02'),
361;77;11;1;5;2020-05-18;(361, 77, 11, 1, 5, '2020-05-18'),
362;37;14;3;9;2020-06-19;(362, 37, 14, 3, 9, '2020-06-19'),
363;46;25;3;29;2021-02-06;(363, 46, 25, 3, 29, '2021-02-06'),
364;5;45;1;26;2020-05-17;(364, 5, 45, 1, 26, '2020-05-17'),
365;3;12;1;14;2020-09-19;(365, 3, 12, 1, 14, '2020-09-19'),
366;82;25;3;7;2022-02-18;(366, 82, 25, 3, 7, '2022-02-18'),
367;73;35;2;15;2019-08-29;(367, 73, 35, 2, 15, '2019-08-29'),
368;32;2;1;2;2022-01-11;(368, 32, 2, 1, 2, '2022-01-11'),
369;65;45;2;25;2021-07-04;(369, 65, 45, 2, 25, '2021-07-04'),
370;13;2;3;11;2022-09-01;(370, 13, 2, 3, 11, '2022-09-01'),
371;50;13;1;13;2022-10-21;(371, 50, 13, 1, 13, '2022-10-21'),
372;2;41;3;1;2022-05-13;(372, 2, 41, 3, 1, '2022-05-13'),
373;75;33;2;21;2019-01-28;(373, 75, 33, 2, 21, '2019-01-28'),
374;32;13;3;4;2021-06-29;(374, 32, 13, 3, 4, '2021-06-29'),
375;8;31;1;16;2020-09-03;(375, 8, 31, 1, 16, '2020-09-03'),
376;46;41;1;26;2019-03-08;(376, 46, 41, 1, 26, '2019-03-08'),
377;34;19;1;12;2021-03-27;(377, 34, 19, 1, 12, '2021-03-27'),
378;9;16;1;7;2019-04-10;(378, 9, 16, 1, 7, '2019-04-10'),
379;51;25;3;1;2020-02-02;(379, 51, 25, 3, 1, '2020-02-02'),
380;49;47;2;8;2021-12-26;(380, 49, 47, 2, 8, '2021-12-26'),
381;33;42;3;30;2019-09-03;(381, 33, 42, 3, 30, '2019-09-03'),
382;80;18;2;1;2022-03-14;(382, 80, 18, 2, 1, '2022-03-14'),
383;23;9;1;21;2020-05-03;(383, 23, 9, 1, 21, '2020-05-03'),
384;55;16;2;15;2019-07-30;(384, 55, 16, 2, 15, '2019-07-30'),
385;29;46;1;25;2022-05-16;(385, 29, 46, 1, 25, '2022-05-16'),
386;49;24;1;28;2021-09-29;(386, 49, 24, 1, 28, '2021-09-29'),
387;17;34;3;18;2020-06-20;(387, 17, 34, 3, 18, '2020-06-20'),
388;74;47;3;4;2021-07-14;(388, 74, 47, 3, 4, '2021-07-14'),
389;36;12;3;7;2019-07-04;(389, 36, 12, 3, 7, '2019-07-04'),
390;85;24;2;25;2019-04-14;(390, 85, 24, 2, 25, '2019-04-14'),
391;45;23;1;10;2021-01-14;(391, 45, 23, 1, 10, '2021-01-14'),
392;62;20;3;18;2019-02-10;(392, 62, 20, 3, 18, '2019-02-10'),
393;76;11;3;29;2022-09-02;(393, 76, 11, 3, 29, '2022-09-02'),
394;38;22;3;7;2019-03-22;(394, 38, 22, 3, 7, '2019-03-22'),
395;1;35;3;22;2019-08-31;(395, 1, 35, 3, 22, '2019-08-31'),
396;12;14;2;12;2019-01-30;(396, 12, 14, 2, 12, '2019-01-30'),
397;3;20;1;25;2022-09-22;(397, 3, 20, 1, 25, '2022-09-22'),
398;55;49;2;12;2019-08-20;(398, 55, 49, 2, 12, '2019-08-20'),
399;96;47;3;17;2020-03-20;(399, 96, 47, 3, 17, '2020-03-20'),
400;18;39;3;1;2019-09-26;(400, 18, 39, 3, 1, '2019-09-26'),
401;94;49;3;14;2019-02-02;(401, 94, 49, 3, 14, '2019-02-02'),
402;83;22;2;19;2021-09-09;(402, 83, 22, 2, 19, '2021-09-09'),
403;32;33;1;26;2020-04-10;(403, 32, 33, 1, 26, '2020-04-10'),
404;95;2;3;21;2019-05-22;(404, 95, 2, 3, 21, '2019-05-22'),
405;54;49;2;7;2022-04-12;(405, 54, 49, 2, 7, '2022-04-12'),
406;71;35;3;18;2020-01-22;(406, 71, 35, 3, 18, '2020-01-22'),
407;16;24;3;10;2022-01-06;(407, 16, 24, 3, 10, '2022-01-06'),
408;85;14;2;27;2022-07-19;(408, 85, 14, 2, 27, '2022-07-19'),
409;68;17;1;21;2019-11-18;(409, 68, 17, 1, 21, '2019-11-18'),
410;6;3;3;14;2021-01-09;(410, 6, 3, 3, 14, '2021-01-09'),
411;27;19;1;18;2021-04-27;(411, 27, 19, 1, 18, '2021-04-27'),
412;88;24;3;21;2021-03-21;(412, 88, 24, 3, 21, '2021-03-21'),
413;28;43;2;17;2019-01-31;(413, 28, 43, 2, 17, '2019-01-31'),
414;2;24;2;21;2022-08-22;(414, 2, 24, 2, 21, '2022-08-22'),
415;2;29;3;30;2019-07-25;(415, 2, 29, 3, 30, '2019-07-25'),
416;79;31;1;10;2022-04-10;(416, 79, 31, 1, 10, '2022-04-10'),
417;98;19;3;6;2020-03-07;(417, 98, 19, 3, 6, '2020-03-07'),
418;39;14;1;26;2020-10-27;(418, 39, 14, 1, 26, '2020-10-27'),
419;53;20;3;24;2022-10-18;(419, 53, 20, 3, 24, '2022-10-18'),
420;18;7;1;9;2020-01-28;(420, 18, 7, 1, 9, '2020-01-28'),
421;22;30;2;19;2020-07-25;(421, 22, 30, 2, 19, '2020-07-25'),
422;21;31;1;7;2022-07-16;(422, 21, 31, 1, 7, '2022-07-16'),
423;75;6;2;19;2019-02-27;(423, 75, 6, 2, 19, '2019-02-27'),
424;22;47;1;28;2022-10-06;(424, 22, 47, 1, 28, '2022-10-06'),
425;69;47;1;6;2021-09-07;(425, 69, 47, 1, 6, '2021-09-07'),
426;84;18;3;16;2022-04-12;(426, 84, 18, 3, 16, '2022-04-12'),
427;88;22;2;11;2019-12-15;(427, 88, 22, 2, 11, '2019-12-15'),
428;78;37;3;2;2020-09-15;(428, 78, 37, 3, 2, '2020-09-15'),
429;37;16;1;7;2022-08-08;(429, 37, 16, 1, 7, '2022-08-08'),
430;80;45;2;3;2020-02-27;(430, 80, 45, 2, 3, '2020-02-27'),
431;92;34;1;3;2020-03-13;(431, 92, 34, 1, 3, '2020-03-13'),
432;94;46;1;19;2020-07-22;(432, 94, 46, 1, 19, '2020-07-22'),
433;4;37;3;15;2020-03-25;(433, 4, 37, 3, 15, '2020-03-25'),
434;79;18;1;26;2022-11-07;(434, 79, 18, 1, 26, '2022-11-07'),
435;49;49;2;12;2021-05-01;(435, 49, 49, 2, 12, '2021-05-01'),
436;7;27;2;4;2021-07-24;(436, 7, 27, 2, 4, '2021-07-24'),
437;47;3;3;15;2022-06-21;(437, 47, 3, 3, 15, '2022-06-21'),
438;82;45;1;17;2022-01-03;(438, 82, 45, 1, 17, '2022-01-03'),
439;37;35;3;24;2022-03-24;(439, 37, 35, 3, 24, '2022-03-24'),
440;28;6;1;30;2019-10-06;(440, 28, 6, 1, 30, '2019-10-06'),
441;18;25;3;6;2020-12-21;(441, 18, 25, 3, 6, '2020-12-21'),
442;4;21;1;17;2022-09-26;(442, 4, 21, 1, 17, '2022-09-26'),
443;51;15;2;15;2022-11-15;(443, 51, 15, 2, 15, '2022-11-15'),
444;23;8;2;1;2022-08-27;(444, 23, 8, 2, 1, '2022-08-27'),
445;73;20;1;15;2022-09-03;(445, 73, 20, 1, 15, '2022-09-03'),
446;7;11;1;4;2021-10-09;(446, 7, 11, 1, 4, '2021-10-09'),
447;90;46;1;11;2019-02-28;(447, 90, 46, 1, 11, '2019-02-28'),
448;47;46;1;21;2022-01-11;(448, 47, 46, 1, 21, '2022-01-11'),
449;61;49;1;24;2020-01-31;(449, 61, 49, 1, 24, '2020-01-31'),
450;48;2;1;16;2022-01-21;(450, 48, 2, 1, 16, '2022-01-21'),
451;53;34;3;18;2022-02-02;(451, 53, 34, 3, 18, '2022-02-02'),
452;20;43;2;27;2021-11-03;(452, 20, 43, 2, 27, '2021-11-03'),
453;14;40;1;20;2021-04-10;(453, 14, 40, 1, 20, '2021-04-10'),
454;98;37;1;15;2020-04-26;(454, 98, 37, 1, 15, '2020-04-26'),
455;80;26;3;4;2019-05-25;(455, 80, 26, 3, 4, '2019-05-25'),
456;95;11;1;24;2022-07-14;(456, 95, 11, 1, 24, '2022-07-14'),
457;50;37;3;22;2021-08-05;(457, 50, 37, 3, 22, '2021-08-05'),
458;94;42;1;8;2019-06-18;(458, 94, 42, 1, 8, '2019-06-18'),
459;23;12;3;1;2021-06-18;(459, 23, 12, 3, 1, '2021-06-18'),
460;36;1;1;22;2020-04-27;(460, 36, 1, 1, 22, '2020-04-27'),
461;62;41;1;30;2020-07-05;(461, 62, 41, 1, 30, '2020-07-05'),
462;81;22;2;16;2019-11-05;(462, 81, 22, 2, 16, '2019-11-05'),
463;23;40;3;19;2021-06-16;(463, 23, 40, 3, 19, '2021-06-16'),
464;15;47;3;18;2020-12-22;(464, 15, 47, 3, 18, '2020-12-22'),
465;57;1;1;4;2019-04-27;(465, 57, 1, 1, 4, '2019-04-27'),
466;95;32;3;11;2020-02-19;(466, 95, 32, 3, 11, '2020-02-19'),
467;34;22;1;21;2022-10-14;(467, 34, 22, 1, 21, '2022-10-14'),
468;13;48;1;28;2019-12-22;(468, 13, 48, 1, 28, '2019-12-22'),
469;62;1;1;7;2022-07-03;(469, 62, 1, 1, 7, '2022-07-03'),
470;3;12;3;2;2019-04-26;(470, 3, 12, 3, 2, '2019-04-26'),
471;62;43;1;13;2021-04-15;(471, 62, 43, 1, 13, '2021-04-15'),
472;42;9;1;10;2020-09-04;(472, 42, 9, 1, 10, '2020-09-04'),
473;31;9;3;11;2020-03-22;(473, 31, 9, 3, 11, '2020-03-22'),
474;95;22;1;9;2022-11-07;(474, 95, 22, 1, 9, '2022-11-07'),
475;37;29;2;7;2019-09-23;(475, 37, 29, 2, 7, '2019-09-23'),
476;65;36;2;4;2021-06-20;(476, 65, 36, 2, 4, '2021-06-20'),
477;31;39;3;13;2021-07-27;(477, 31, 39, 3, 13, '2021-07-27'),
478;48;24;1;29;2022-08-19;(478, 48, 24, 1, 29, '2022-08-19'),
479;25;47;2;11;2020-05-20;(479, 25, 47, 2, 11, '2020-05-20'),
480;4;28;1;6;2020-06-12;(480, 4, 28, 1, 6, '2020-06-12'),
481;66;34;1;19;2020-06-26;(481, 66, 34, 1, 19, '2020-06-26'),
482;9;45;3;13;2021-07-22;(482, 9, 45, 3, 13, '2021-07-22'),
483;86;39;3;16;2019-06-04;(483, 86, 39, 3, 16, '2019-06-04'),
484;10;38;1;30;2021-10-12;(484, 10, 38, 1, 30, '2021-10-12'),
485;92;40;3;1;2022-09-10;(485, 92, 40, 3, 1, '2022-09-10'),
486;36;23;3;29;2020-01-08;(486, 36, 23, 3, 29, '2020-01-08'),
487;91;30;2;20;2021-06-12;(487, 91, 30, 2, 20, '2021-06-12'),
488;49;32;3;2;2022-10-22;(488, 49, 32, 3, 2, '2022-10-22'),
489;51;16;1;25;2020-09-25;(489, 51, 16, 1, 25, '2020-09-25'),
490;51;40;1;9;2020-03-23;(490, 51, 40, 1, 9, '2020-03-23'),
491;33;49;1;12;2019-05-30;(491, 33, 49, 1, 12, '2019-05-30'),
492;50;25;2;11;2022-05-05;(492, 50, 25, 2, 11, '2022-05-05'),
493;54;32;3;26;2021-09-15;(493, 54, 32, 3, 26, '2021-09-15'),
494;87;25;1;25;2019-11-07;(494, 87, 25, 1, 25, '2019-11-07'),
495;15;35;2;13;2020-07-12;(495, 15, 35, 2, 13, '2020-07-12'),
496;68;9;1;17;2021-07-03;(496, 68, 9, 1, 17, '2021-07-03'),
497;23;20;3;30;2021-03-28;(497, 23, 20, 3, 30, '2021-03-28'),
498;84;25;2;13;2022-11-24;(498, 84, 25, 2, 13, '2022-11-24'),
499;59;45;1;17;2022-09-14;(499, 59, 45, 1, 17, '2022-09-14'),
500;40;34;1;23;2020-05-20;(500, 40, 34, 1, 23, '2020-05-20'),
501;24;20;2;11;2019-07-16;(501, 24, 20, 2, 11, '2019-07-16'),
502;64;35;1;25;2020-02-15;(502, 64, 35, 1, 25, '2020-02-15'),
503;6;28;2;30;2022-10-03;(503, 6, 28, 2, 30, '2022-10-03'),
504;56;15;3;15;2021-02-21;(504, 56, 15, 3, 15, '2021-02-21'),
505;10;17;3;18;2020-04-26;(505, 10, 17, 3, 18, '2020-04-26'),
506;62;45;1;13;2022-08-20;(506, 62, 45, 1, 13, '2022-08-20'),
507;7;38;1;30;2020-04-28;(507, 7, 38, 1, 30, '2020-04-28'),
508;52;44;1;10;2019-06-16;(508, 52, 44, 1, 10, '2019-06-16'),
509;62;14;2;27;2019-04-15;(509, 62, 14, 2, 27, '2019-04-15'),
510;87;7;2;2;2019-07-03;(510, 87, 7, 2, 2, '2019-07-03'),
511;88;39;3;14;2019-05-31;(511, 88, 39, 3, 14, '2019-05-31'),
512;21;50;2;17;2022-06-21;(512, 21, 50, 2, 17, '2022-06-21'),
513;25;13;3;14;2022-01-15;(513, 25, 13, 3, 14, '2022-01-15'),
514;91;25;1;27;2021-01-10;(514, 91, 25, 1, 27, '2021-01-10'),
515;45;40;2;7;2022-06-18;(515, 45, 40, 2, 7, '2022-06-18'),
516;75;12;1;7;2022-09-01;(516, 75, 12, 1, 7, '2022-09-01'),
517;4;41;1;25;2022-03-27;(517, 4, 41, 1, 25, '2022-03-27'),
518;91;17;3;26;2020-12-08;(518, 91, 17, 3, 26, '2020-12-08'),
519;46;15;2;3;2022-03-26;(519, 46, 15, 2, 3, '2022-03-26'),
520;60;6;1;20;2019-01-28;(520, 60, 6, 1, 20, '2019-01-28'),
521;80;4;3;24;2021-10-10;(521, 80, 4, 3, 24, '2021-10-10'),
522;54;25;1;24;2020-03-18;(522, 54, 25, 1, 24, '2020-03-18'),
523;50;38;1;1;2021-06-14;(523, 50, 38, 1, 1, '2021-06-14'),
524;47;39;2;29;2022-06-17;(524, 47, 39, 2, 29, '2022-06-17'),
525;92;44;1;8;2019-11-26;(525, 92, 44, 1, 8, '2019-11-26'),
526;10;35;1;26;2022-05-12;(526, 10, 35, 1, 26, '2022-05-12'),
527;50;4;2;18;2022-01-24;(527, 50, 4, 2, 18, '2022-01-24'),
528;40;31;3;2;2020-05-17;(528, 40, 31, 3, 2, '2020-05-17'),
529;21;1;1;29;2020-10-20;(529, 21, 1, 1, 29, '2020-10-20'),
530;82;16;2;1;2021-08-09;(530, 82, 16, 2, 1, '2021-08-09'),
531;70;38;2;19;2020-07-27;(531, 70, 38, 2, 19, '2020-07-27'),
532;22;5;3;11;2022-06-08;(532, 22, 5, 3, 11, '2022-06-08'),
533;67;31;2;7;2019-04-20;(533, 67, 31, 2, 7, '2019-04-20'),
534;26;35;1;22;2021-05-08;(534, 26, 35, 1, 22, '2021-05-08'),
535;13;36;3;14;2020-11-16;(535, 13, 36, 3, 14, '2020-11-16'),
536;51;39;1;17;2022-05-05;(536, 51, 39, 1, 17, '2022-05-05'),
537;26;31;3;8;2021-11-15;(537, 26, 31, 3, 8, '2021-11-15'),
538;17;2;1;24;2019-12-02;(538, 17, 2, 1, 24, '2019-12-02'),
539;57;34;2;1;2021-02-12;(539, 57, 34, 2, 1, '2021-02-12'),
540;72;10;1;5;2019-03-08;(540, 72, 10, 1, 5, '2019-03-08'),
541;65;2;3;14;2021-03-18;(541, 65, 2, 3, 14, '2021-03-18'),
542;79;6;3;8;2021-06-06;(542, 79, 6, 3, 8, '2021-06-06'),
543;75;5;3;14;2020-06-13;(543, 75, 5, 3, 14, '2020-06-13'),
544;89;24;3;20;2020-09-15;(544, 89, 24, 3, 20, '2020-09-15'),
545;87;40;1;10;2022-06-24;(545, 87, 40, 1, 10, '2022-06-24'),
546;36;11;2;23;2020-02-19;(546, 36, 11, 2, 23, '2020-02-19'),
547;29;4;3;6;2021-01-30;(547, 29, 4, 3, 6, '2021-01-30'),
548;1;14;1;18;2020-05-02;(548, 1, 14, 1, 18, '2020-05-02'),
549;62;44;1;30;2020-01-03;(549, 62, 44, 1, 30, '2020-01-03'),
550;67;38;3;28;2021-10-06;(550, 67, 38, 3, 28, '2021-10-06'),
551;90;29;3;10;2021-01-08;(551, 90, 29, 3, 10, '2021-01-08'),
552;48;19;1;1;2022-03-02;(552, 48, 19, 1, 1, '2022-03-02'),
553;15;6;3;30;2022-04-07;(553, 15, 6, 3, 30, '2022-04-07'),
554;12;39;3;14;2020-07-28;(554, 12, 39, 3, 14, '2020-07-28'),
555;4;30;3;26;2021-08-28;(555, 4, 30, 3, 26, '2021-08-28'),
556;86;15;3;1;2021-01-22;(556, 86, 15, 3, 1, '2021-01-22'),
557;71;32;1;4;2022-01-19;(557, 71, 32, 1, 4, '2022-01-19'),
558;23;39;3;27;2021-08-10;(558, 23, 39, 3, 27, '2021-08-10'),
559;57;23;1;26;2021-05-28;(559, 57, 23, 1, 26, '2021-05-28'),
560;42;11;3;5;2022-06-22;(560, 42, 11, 3, 5, '2022-06-22'),
561;27;38;2;23;2020-01-15;(561, 27, 38, 2, 23, '2020-01-15'),
562;33;19;3;7;2019-09-15;(562, 33, 19, 3, 7, '2019-09-15'),
563;69;37;1;23;2021-03-08;(563, 69, 37, 1, 23, '2021-03-08'),
564;9;26;3;26;2022-02-07;(564, 9, 26, 3, 26, '2022-02-07'),
565;52;35;1;29;2021-08-21;(565, 52, 35, 1, 29, '2021-08-21'),
566;39;8;3;1;2020-04-16;(566, 39, 8, 3, 1, '2020-04-16'),
567;39;13;2;18;2021-11-13;(567, 39, 13, 2, 18, '2021-11-13'),
568;1;11;2;19;2021-01-19;(568, 1, 11, 2, 19, '2021-01-19'),
569;25;43;3;12;2020-11-15;(569, 25, 43, 3, 12, '2020-11-15'),
570;66;30;3;18;2022-01-30;(570, 66, 30, 3, 18, '2022-01-30'),
571;59;8;1;7;2020-03-25;(571, 59, 8, 1, 7, '2020-03-25'),
572;42;23;1;14;2020-02-29;(572, 42, 23, 1, 14, '2020-02-29'),
573;86;49;1;17;2021-07-27;(573, 86, 49, 1, 17, '2021-07-27'),
574;55;16;2;11;2021-02-24;(574, 55, 16, 2, 11, '2021-02-24'),
575;93;13;2;21;2020-11-04;(575, 93, 13, 2, 21, '2020-11-04'),
576;86;41;3;8;2019-01-07;(576, 86, 41, 3, 8, '2019-01-07'),
577;29;45;3;8;2020-10-09;(577, 29, 45, 3, 8, '2020-10-09'),
578;68;29;2;22;2022-10-26;(578, 68, 29, 2, 22, '2022-10-26'),
579;61;49;1;6;2019-03-11;(579, 61, 49, 1, 6, '2019-03-11'),
580;94;3;1;2;2020-07-13;(580, 94, 3, 1, 2, '2020-07-13'),
581;37;11;2;18;2022-04-19;(581, 37, 11, 2, 18, '2022-04-19'),
582;56;10;1;25;2021-09-11;(582, 56, 10, 1, 25, '2021-09-11'),
583;70;20;1;12;2019-10-30;(583, 70, 20, 1, 12, '2019-10-30'),
584;49;23;2;21;2020-03-30;(584, 49, 23, 2, 21, '2020-03-30'),
585;40;1;3;16;2020-09-06;(585, 40, 1, 3, 16, '2020-09-06'),
586;31;26;2;5;2021-12-11;(586, 31, 26, 2, 5, '2021-12-11'),
587;41;42;1;5;2019-10-02;(587, 41, 42, 1, 5, '2019-10-02'),
588;34;33;3;26;2020-08-03;(588, 34, 33, 3, 26, '2020-08-03'),
589;21;12;3;16;2019-07-25;(589, 21, 12, 3, 16, '2019-07-25'),
590;88;9;3;30;2019-07-14;(590, 88, 9, 3, 30, '2019-07-14'),
591;12;44;2;28;2022-07-16;(591, 12, 44, 2, 28, '2022-07-16'),
592;68;37;2;9;2019-01-12;(592, 68, 37, 2, 9, '2019-01-12'),
593;79;33;3;14;2022-05-27;(593, 79, 33, 3, 14, '2022-05-27'),
594;91;39;3;17;2021-02-27;(594, 91, 39, 3, 17, '2021-02-27'),
595;32;20;3;26;2022-11-26;(595, 32, 20, 3, 26, '2022-11-26'),
596;26;19;3;25;2019-04-12;(596, 26, 19, 3, 25, '2019-04-12'),
597;39;7;3;6;2022-01-22;(597, 39, 7, 3, 6, '2022-01-22'),
598;73;50;1;25;2022-05-25;(598, 73, 50, 1, 25, '2022-05-25'),
599;16;15;2;5;2021-03-19;(599, 16, 15, 2, 5, '2021-03-19'),
600;61;22;2;22;2022-04-07;(600, 61, 22, 2, 22, '2022-04-07'),
601;91;6;3;19;2020-05-02;(601, 91, 6, 3, 19, '2020-05-02'),
602;82;33;2;15;2019-05-22;(602, 82, 33, 2, 15, '2019-05-22'),
603;62;34;3;1;2021-10-10;(603, 62, 34, 3, 1, '2021-10-10'),
604;84;16;1;6;2021-02-19;(604, 84, 16, 1, 6, '2021-02-19'),
605;96;7;1;25;2021-01-13;(605, 96, 7, 1, 25, '2021-01-13'),
606;67;28;2;16;2021-03-16;(606, 67, 28, 2, 16, '2021-03-16'),
607;81;5;3;18;2021-11-26;(607, 81, 5, 3, 18, '2021-11-26'),
608;74;21;2;2;2020-06-16;(608, 74, 21, 2, 2, '2020-06-16'),
609;26;17;3;1;2021-11-30;(609, 26, 17, 3, 1, '2021-11-30'),
610;21;10;1;18;2022-11-07;(610, 21, 10, 1, 18, '2022-11-07'),
611;88;41;2;27;2020-08-03;(611, 88, 41, 2, 27, '2020-08-03'),
612;65;49;3;24;2022-03-24;(612, 65, 49, 3, 24, '2022-03-24'),
613;48;35;3;30;2019-10-26;(613, 48, 35, 3, 30, '2019-10-26'),
614;3;7;3;23;2020-08-04;(614, 3, 7, 3, 23, '2020-08-04'),
615;74;19;1;28;2022-05-25;(615, 74, 19, 1, 28, '2022-05-25'),
616;95;48;1;7;2022-10-02;(616, 95, 48, 1, 7, '2022-10-02'),
617;65;3;1;16;2021-07-08;(617, 65, 3, 1, 16, '2021-07-08'),
618;24;15;1;25;2019-03-31;(618, 24, 15, 1, 25, '2019-03-31'),
619;17;17;3;18;2020-09-02;(619, 17, 17, 3, 18, '2020-09-02'),
620;52;25;1;10;2019-04-17;(620, 52, 25, 1, 10, '2019-04-17'),
621;61;44;3;22;2022-05-08;(621, 61, 44, 3, 22, '2022-05-08'),
622;23;40;2;8;2020-02-28;(622, 23, 40, 2, 8, '2020-02-28'),
623;48;9;2;8;2019-12-08;(623, 48, 9, 2, 8, '2019-12-08'),
624;54;35;3;20;2020-01-03;(624, 54, 35, 3, 20, '2020-01-03'),
625;45;45;2;10;2020-02-27;(625, 45, 45, 2, 10, '2020-02-27'),
626;86;2;1;3;2021-03-04;(626, 86, 2, 1, 3, '2021-03-04'),
627;26;45;2;2;2019-08-31;(627, 26, 45, 2, 2, '2019-08-31'),
628;90;7;1;30;2021-05-25;(628, 90, 7, 1, 30, '2021-05-25'),
629;43;11;1;8;2022-02-13;(629, 43, 11, 1, 8, '2022-02-13'),
630;42;3;1;21;2022-08-12;(630, 42, 3, 1, 21, '2022-08-12'),
631;10;9;2;23;2019-10-15;(631, 10, 9, 2, 23, '2019-10-15'),
632;61;45;2;26;2022-03-03;(632, 61, 45, 2, 26, '2022-03-03'),
633;37;42;3;11;2021-09-09;(633, 37, 42, 3, 11, '2021-09-09'),
634;83;44;2;29;2019-08-11;(634, 83, 44, 2, 29, '2019-08-11'),
635;9;30;1;17;2022-01-10;(635, 9, 30, 1, 17, '2022-01-10'),
636;19;48;2;16;2019-03-23;(636, 19, 48, 2, 16, '2019-03-23'),
637;9;8;2;23;2020-09-23;(637, 9, 8, 2, 23, '2020-09-23'),
638;71;28;2;21;2020-06-10;(638, 71, 28, 2, 21, '2020-06-10'),
639;43;22;3;7;2020-02-13;(639, 43, 22, 3, 7, '2020-02-13'),
640;19;1;1;23;2021-01-16;(640, 19, 1, 1, 23, '2021-01-16'),
641;88;37;2;10;2020-05-17;(641, 88, 37, 2, 10, '2020-05-17'),
642;98;4;3;28;2021-02-08;(642, 98, 4, 3, 28, '2021-02-08'),
643;43;15;3;12;2021-12-25;(643, 43, 15, 3, 12, '2021-12-25'),
644;79;15;1;29;2020-05-19;(644, 79, 15, 1, 29, '2020-05-19'),
645;67;20;1;5;2021-11-07;(645, 67, 20, 1, 5, '2021-11-07'),
646;59;47;3;27;2020-03-16;(646, 59, 47, 3, 27, '2020-03-16'),
647;78;26;1;28;2022-01-12;(647, 78, 26, 1, 28, '2022-01-12'),
648;72;6;3;27;2021-10-18;(648, 72, 6, 3, 27, '2021-10-18'),
649;88;38;3;23;2019-06-24;(649, 88, 38, 3, 23, '2019-06-24'),
650;20;33;1;29;2019-01-30;(650, 20, 33, 1, 29, '2019-01-30'),
651;15;1;2;27;2021-05-27;(651, 15, 1, 2, 27, '2021-05-27'),
652;60;6;1;12;2022-04-30;(652, 60, 6, 1, 12, '2022-04-30'),
653;67;4;2;11;2021-01-15;(653, 67, 4, 2, 11, '2021-01-15'),
654;90;42;3;1;2020-08-15;(654, 90, 42, 3, 1, '2020-08-15'),
655;56;39;2;5;2020-05-14;(655, 56, 39, 2, 5, '2020-05-14'),
656;47;18;1;21;2019-11-19;(656, 47, 18, 1, 21, '2019-11-19'),
657;84;3;1;29;2019-08-24;(657, 84, 3, 1, 29, '2019-08-24'),
658;14;34;2;6;2019-09-20;(658, 14, 34, 2, 6, '2019-09-20'),
659;11;22;1;19;2021-02-16;(659, 11, 22, 1, 19, '2021-02-16'),
660;90;7;2;3;2022-08-18;(660, 90, 7, 2, 3, '2022-08-18'),
661;30;47;2;2;2021-12-07;(661, 30, 47, 2, 2, '2021-12-07'),
662;60;5;3;2;2022-01-02;(662, 60, 5, 3, 2, '2022-01-02'),
663;2;38;2;17;2021-08-31;(663, 2, 38, 2, 17, '2021-08-31'),
